Pos;Latitud;Longitud;Cuenca;Distancia;Variacion;area;EC;Rosa;Regadios
301;40.79095973;-5.179682094;Zapardiel;12293.16761;143.43;372.031;43;-0.184903811;1
302;40.75480645;-5.176201458;Tormes;15753.22169;159.094;347.413;46;-0.179903811;0
303;40.74023697;-5.174116682;Tormes;15595.84465;165.663;260.517;42;-0.171243557;0
304;40.78077104;-5.177073417;Tormes;13085.36298;147.257;337.699;47;-0.179903811;0
305;40.78060339;-5.176235353;Tormes;13074.85083;147.169;303.674;47;-0.179903811;0
306;40.74273219;-5.171063738;Tormes;15799.3706;164.031;329.388;43;-0.171243557;0
307;40.7572955;-5.172111581;Tormes;15382.14195;157.215;451.486;45;-0.186243557;0
308;40.75455894;-5.170042392;Tormes;15619.7524;158.088;141.424;46;-0.179903811;0
309;40.78403541;-5.170679527;Tormes;12544.74647;144.3;249.525;48;-0.179903811;2
310;40.77300557;-5.169449026;Tormes;13656.7423;149.161;435.417;49;-0.179903811;0
311;40.74713672;-5.166455079;Tormes;16187.83052;161.122;352.003;44;-0.171243557;0
312;40.77755752;-5.167117226;Tormes;13114.62312;146.538;441.853;50;-0.179903811;0
313;40.80949986;-5.168367575;Zapardiel;10007.7281;132.878;90.591;44;-0.184903811;3
314;40.7819063;-5.164459466;Tormes;12584.90499;143.878;574.591;53;-0.189903811;0
315;40.76128302;-5.162191979;Tormes;14718.06653;153.367;325.836;44;-0.166243557;0
316;40.78424598;-5.162753976;Tormes;12292.53578;142.347;422.857;53;-0.189903811;2
317;40.75086057;-5.159790064;Tormes;15788.56433;158.104;221.03;45;-0.171243557;0
318;40.80482505;-5.163780703;Tormes;10191.28828;133.549;141.084;50;-0.179903811;3
319;40.74990256;-5.159174403;Tormes;15880.02731;158.465;257.096;45;-0.166243557;0
320;40.77500156;-5.160922075;Tormes;13223.9278;146.394;555.006;53;-0.181243557;0
321;40.80556491;-5.162982866;Tormes;10086.18581;132.994;167.531;49;-0.179903811;3
322;40.74622042;-5.158036517;Tormes;15952.46574;160.18;565.055;43;-0.171243557;0
323;40.78890257;-5.160942241;Tormes;11753.7098;139.746;357.211;49;-0.179903811;2
324;40.80389583;-5.160655892;Tormes;10182.71621;133.069;431.764;49;-0.179903811;3
325;40.80728162;-5.15695984;Tormes;9719.240586;130.678;198.102;48;-0.171243557;3
326;40.76788367;-5.153309046;Tormes;13822.89948;148.286;381.589;50;-0.189903811;0
327;40.74122093;-5.150404937;Tormes;15305.56717;161.419;461.477;37;-0.171243557;0
328;40.7872159;-5.153854393;Tormes;11754.91951;138.879;219.436;50;-0.181243557;2
329;40.76946687;-5.195703079;Tormes;15096.51298;156.222;472.978;41;-0.184903811;0
330;40.76547563;-5.19197687;Tormes;15267.13065;157.186;396.483;40;-0.176243557;0
331;40.76151149;-5.211289271;Tormes;16585.05653;162.559;370.478;30;-0.171243557;0
332;40.76264569;-5.189158955;Tormes;15368.95303;157.919;935.616;40;-0.176243557;0
333;40.75144146;-5.20688146;Tormes;17328.33066;166.062;872.952;32;-0.166243557;0
334;40.74975406;-5.209685184;Tormes;17612.10597;167.241;260.152;28;-0.161243557;0
335;40.74772318;-5.22722224;Tormes;18044.30744;170.925;260.72;19;-0.176243557;0
336;40.74816574;-5.196861861;Tormes;17024.76708;165.764;204.681;39;-0.176243557;0
337;40.69898513;-5.257273437;Tormes;15445.78541;192.901;303.759;15;-0.153923048;0
338;40.70146039;-5.258398721;Tormes;15734.70001;192.21;624.807;15;-0.163923048;0
339;40.70264452;-5.288340195;Tormes;17094.44638;194.555;152.196;15;-0.150262794;0
340;40.71108621;-5.262567923;Tormes;16851.4151;189.243;722.188;12;-0.172583302;0
341;40.71503055;-5.259170834;Tormes;17131.6156;187.459;651.061;12;-0.150262794;0
342;40.71534061;-5.268453435;Tormes;17492.27097;188.332;302.723;13;-0.162583302;0
343;40.71788017;-5.254227827;Tormes;17232.8106;185.914;485.876;12;-0.167583302;0
344;40.72060486;-5.250987381;Tormes;17315.60927;184.538;777.752;13;-0.167583302;0
345;40.72331066;-5.264384064;Tormes;18150.62452;185.16;950.284;12;-0.172583302;0
346;40.725121;-5.269309857;Zapardiel;18504.84109;185.062;182.112;12;-0.167583302;0
347;40.67833897;-5.359597687;Tormes;19267.10499;206.266;310.943;47;-0.150262794;0
348;40.66747587;-5.380638578;Tormes;20064.48789;209.643;166.967;62;-0.142942286;0
349;40.66321135;-5.382769978;Zapardiel;19979.5844;210.657;166.467;73;-0.127942286;0
350;40.66191476;-5.382303473;Zapardiel;19874.13835;210.929;117.747;79;-0.127942286;0
351;40.65969454;-5.362668024;Tormes;18317.10186;210.996;105.405;96;-0.13660254;0
352;40.65958515;-5.361858995;Tormes;18252.37491;210.966;77.769;97;-0.13660254;0
353;40.65282203;-5.363393157;Tormes;17985.31337;212.667;173.899;125;-0.127942286;0
354;40.69271214;-5.321462902;Tormes;17945.97838;200.191;379.24;22;-0.167583302;0
355;40.69308821;-5.301453259;Tormes;16879.62678;198.612;66.257;28;-0.158923048;0
356;40.68728692;-5.314567768;Tormes;17108.00893;201.302;208.626;28;-0.145262794;0
357;40.67971256;-5.350657758;Tormes;18764.49233;205.484;270.087;54;-0.145262794;0
358;40.67842635;-5.336861365;Tormes;17776.81404;205.156;148.528;59;-0.145262794;0
359;40.67659024;-5.290523386;Tormes;14874.72718;202.942;540.226;42;-0.163923048;0
360;40.66517044;-5.354702889;Tormes;18079.35703;209.371;147.793;96;-0.13660254;0
361;40.66593688;-5.336613749;Tormes;16886.47261;208.495;124.712;91;-0.150262794;0
362;40.65801035;-5.327609892;Tormes;15749.25761;210.292;87.641;115;-0.14660254;0
363;40.65833503;-5.321557651;Tormes;15362.43383;209.968;251.538;104;-0.155262794;0
364;40.65535326;-5.346154537;Tormes;16876.66646;211.62;186.297;122;-0.117942286;0
365;40.65497922;-5.347085082;Tormes;16920.98069;211.744;351.14;122;-0.117942286;0
366;40.6560961;-5.32734211;Tormes;15605.62024;210.819;182.434;118;-0.14660254;0
367;40.65617223;-5.325292017;Tormes;15470.40794;210.729;887.787;116;-0.14660254;0
368;40.65727446;-5.306771909;Tormes;14316.46758;209.609;102.624;86;-0.13160254;0
369;40.65708086;-5.304716287;Tormes;14170.41277;209.602;124.538;84;-0.13160254;0
370;40.65680611;-5.302918405;Tormes;14035.5244;209.608;58.202;82;-0.13160254;0
371;40.66130383;-5.256332512;Tormes;11773.66358;205.568;2004.474;46;-0.14660254;0
372;40.65618651;-5.300796367;Tormes;13855.17685;209.652;56.344;79;-0.140262794;0
373;40.6504575;-5.351655058;Tormes;16992.4448;212.972;218.176;138;-0.127942286;0
374;40.65491009;-5.304458032;Tormes;13997.51374;210.213;82.344;87;-0.13160254;0
375;40.65478064;-5.304060035;Tormes;13962.50553;210.241;38.405;86;-0.13160254;0
376;40.64888567;-5.338751624;Tormes;15965.27743;213.054;393.453;136;-0.122942286;0
377;40.65426672;-5.274319559;Tormes;12105.47768;208.888;129.038;46;-0.145262794;0
378;40.65151218;-5.298622983;Tormes;13376.99555;210.915;132.472;81;-0.145262794;0
379;40.64503282;-5.346009931;Tormes;16279.94919;214.223;190.041;149;-0.132942286;0
380;40.64474222;-5.344144204;Tormes;16126.3997;214.266;122.732;148;-0.132942286;0
381;40.65142621;-5.278510851;Tormes;12120.75439;209.97;76.192;47;-0.14160254;0
382;40.64404617;-5.344038915;Tormes;16081.00719;214.448;184.311;153;-0.132942286;0
383;40.65075157;-5.278741452;Tormes;12081.32578;210.201;113.001;47;-0.13660254;0
384;40.6495453;-5.287300854;Tormes;12512.71349;211.006;143.069;64;-0.13660254;0
385;40.64310405;-5.344494515;Tormes;16064.35925;214.686;202.505;156;-0.132942286;0
386;40.64320598;-5.343649978;Tormes;16007.12795;214.624;139.046;155;-0.132942286;0
387;40.6417526;-5.346571156;Tormes;16148.14446;215.049;140.411;159;-0.132942286;0
388;40.64639004;-5.30336943;Tormes;13334.64671;212.602;93.84;90;-0.13660254;0
389;40.64816361;-5.282930372;Tormes;12136.71841;211.201;218.836;51;-0.127942286;0
390;40.64486024;-5.303255193;Tormes;13224.85623;213.064;255.075;92;-0.122942286;0
391;40.65021764;-5.245019511;Tormes;10217.93743;208.327;174.361;46;-0.13160254;0
392;40.64260568;-5.243277119;Tormes;9439.730297;210.623;1480.994;42;-0.13660254;0
393;40.69731904;-5.239164142;Tormes;14558.88406;191.839;258.649;19;-0.158923048;0
394;40.66847396;-5.228152401;Tormes;11324.0546;201.139;228.819;37;-0.142942286;0
395;40.64633882;-5.225903154;Tormes;9029.118875;208.238;1096.12;37;-0.134282032;0
396;40.64877557;-5.218633564;Tormes;9016.690887;206.914;597.368;33;-0.132942286;0
397;40.66054409;-5.214185059;Tormes;9887.254648;202.724;250.397;34;-0.127942286;0
398;40.6587836;-5.212914747;Tormes;9659.85279;203.224;369.817;32;-0.132942286;0
399;40.64771137;-5.211002671;Tormes;8535.778027;206.686;1214.412;33;-0.127942286;0
400;40.67362404;-5.213125472;Tormes;11047.95358;198.124;246.96;33;-0.140262794;0
401;40.64260978;-5.210004412;Tormes;8011.938468;208.188;232.14;33;-0.129282032;0
402;40.63465733;-5.209334048;Tormes;7242.049709;210.577;287.129;30;-0.110621778;0
403;40.63298148;-5.206093487;Tormes;6921.166123;210.755;322.501;27;-0.101961524;0
404;40.65159956;-5.206421396;Tormes;8665.916006;205.092;349.251;31;-0.14160254;0
405;40.65147657;-5.205571665;Tormes;8611.694511;205.089;250.804;31;-0.14160254;0
406;40.63664477;-5.200950458;Tormes;7002.142022;209.236;1287.06;26;-0.119282032;0
407;40.66688394;-5.200780144;Tormes;9697.416246;199.528;934.535;31;-0.132942286;0
408;40.68643113;-5.19953746;Tormes;11387.34534;192.183;163.349;31;-0.158923048;0
409;40.7033177;-5.197525815;Tormes;12513.8279;185.269;403.182;24;-0.158923048;2
410;40.65417106;-5.193276462;Tormes;8151.264064;203.205;712.199;28;-0.142942286;0
411;40.65541824;-5.193362165;Tormes;8268.01972;202.797;248.566;28;-0.142942286;0
412;40.66119782;-5.193602254;Tormes;8800.637315;200.907;528.818;28;-0.15160254;0
413;40.6488844;-5.191299606;Tormes;7569.692504;204.774;1242.163;28;-0.129282032;0
414;40.65963609;-5.186846539;Tormes;8297.407081;200.855;1531.52;26;-0.142942286;0
415;40.71124781;-5.181080036;Tormes;12719.63476;180.012;194.667;27;-0.148923048;0
416;40.66073797;-5.175605185;Tormes;7791.806024;199.581;673.868;29;-0.160262794;0
417;40.71344781;-5.173695521;Tormes;12736.21092;178.177;185.158;26;-0.162583302;0
418;40.68583105;-5.17038974;Tormes;9764.20634;189.814;613.401;26;-0.155262794;0
419;40.71475677;-5.172585587;Tormes;12845.11572;177.455;119.763;28;-0.162583302;0
420;40.67188241;-5.166662567;Tormes;8218.701843;194.867;493.271;30;-0.145262794;0
421;40.71467311;-5.167147376;Tormes;12702.85778;176.835;58.121;27;-0.162583302;0
422;40.68596492;-5.164527926;Tormes;9598.730024;189.235;332.676;22;-0.140262794;0
423;40.71481292;-5.164887224;Tormes;12666.90826;176.477;100.851;27;-0.162583302;0
424;40.65601989;-5.149368817;Tormes;6036.302815;199.006;1673.931;19;-0.14160254;0
425;40.69805918;-5.14412713;Tormes;10485.42095;181.978;475.866;22;-0.153923048;0
426;40.69599878;-5.142931137;Tormes;10244.54012;182.858;642.478;22;-0.145262794;0
427;40.69024949;-5.141363795;Tormes;9593.953181;185.275;661.65;19;-0.145262794;0
428;40.68991481;-5.141173195;Tormes;9554.958736;185.409;740.712;19;-0.145262794;0
429;40.72469859;-5.100922232;Tormes;13500.16349;163.511;390.249;12;-0.153923048;0
430;40.6946356;-5.09556571;Tormes;10320.79667;179.055;66.599;12;-0.14160254;0
431;40.71720868;-5.095778861;Tormes;12759.62287;167.154;345.273;13;-0.158923048;0
432;40.72109606;-5.094124095;Tormes;13210.69221;164.799;230.791;11;-0.172583302;0
433;40.69402904;-5.089114767;Tormes;10406.22342;178.784;565.156;12;-0.15160254;0
434;40.66255699;-5.084409967;Tormes;7333.114889;192.048;190.143;5;-0.157942286;0
435;40.7090848;-5.074524198;Tormes;12389.78409;169.443;137.24;8;-0.160262794;0
436;40.69188764;-5.056448037;Tormes;11957.1819;177.103;574.382;7;-0.137942286;0
437;40.65044686;-5.364581568;Zapardiel;17946.64793;213.251;372.431;132;-0.127942286;0
438;40.64936204;-5.355820786;Tormes;17238.82572;213.348;519.407;137;-0.137942286;0
439;40.6474443;-5.37083131;Zapardiel;18262.24046;214.048;5.605;135;-0.132942286;0
440;40.64756834;-5.360637934;Tormes;17501.87819;213.853;212.961;144;-0.127942286;0
441;40.64727264;-5.358450169;Tormes;17323.05857;213.894;206.462;144;-0.127942286;0
442;40.64716825;-5.357303766;Tormes;17232.08624;213.911;443.42;145;-0.127942286;0
443;40.6465181;-5.356711996;Tormes;17153.90596;214.07;186.466;147;-0.127942286;0
444;40.64521624;-5.367749896;Tormes;17918.75395;214.536;470.911;138;-0.132942286;0
445;40.64385011;-5.368958332;Tormes;17944.26802;214.848;341.992;139;-0.132942286;0
446;40.64438512;-5.36329584;Tormes;17540.23211;214.671;349.435;140;-0.132942286;0
447;40.64397915;-5.358884636;Tormes;17186.70547;214.68;231.958;148;-0.127942286;0
448;40.64044998;-5.370761435;Tormes;17922.82974;215.649;149.471;147;-0.124282032;0
449;40.64104457;-5.362442344;Tormes;17312.58701;215.419;281.693;147;-0.132942286;0
450;40.63806486;-5.356981245;Tormes;16753.41515;216.111;318.811;158;-0.119282032;0
451;40.63784463;-5.356527892;Tormes;16708.30347;216.148;361.935;160;-0.119282032;0
452;40.6357086;-5.371015335;Tormes;17731.92311;216.702;133.474;155;-0.124282032;0
453;40.63436093;-5.376594416;Zapardiel;18111.96163;217.002;139.152;157;-0.125621778;0
454;40.63383364;-5.377882658;Zapardiel;18191.70954;217.121;104.979;157;-0.120621778;0
455;40.6456557;-5.293748032;Tormes;12644.42025;212.407;123.291;76;-0.127942286;0
456;40.64442624;-5.294223041;Tormes;12590.06439;212.796;114.693;76;-0.127942286;0
457;40.63909469;-5.340837838;Tormes;15581.48929;215.65;255.598;162;-0.127942286;0
458;40.64738709;-5.260766674;Tormes;10773.6096;210.204;194.19;48;-0.122942286;0
459;40.6446165;-5.286486202;Tormes;12098.9153;212.419;140.478;64;-0.127942286;0
460;40.63778986;-5.346532753;Tormes;15944.4432;216.036;232.587;164;-0.119282032;0
461;40.63720118;-5.348216757;Tormes;16043.33106;216.197;273.318;165;-0.119282032;0
462;40.63812685;-5.338346459;Tormes;15344.93204;215.827;127.484;164;-0.129282032;0
463;40.63735919;-5.344043086;Tormes;15734.66115;216.123;281.462;166;-0.119282032;0
464;40.63716636;-5.334398349;Tormes;14999.80469;216.014;148.049;162;-0.119282032;0
465;40.64432464;-5.261032053;Tormes;10532.75689;211.159;1331.49;47;-0.117942286;0
466;40.64095757;-5.289920171;Tormes;12065.59253;213.65;448.731;72;-0.122942286;0
467;40.64306187;-5.265898493;Tormes;10710.83571;211.853;161.635;46;-0.117942286;0
468;40.6422693;-5.267932495;Tormes;10768.80081;212.199;228.78;45;-0.117942286;0
469;40.6340303;-5.339839188;Tormes;15251.98334;216.907;236.319;169;-0.119282032;0
470;40.63703698;-5.311921772;Tormes;13342.88274;215.522;141.402;127;-0.124282032;0
471;40.64267356;-5.248398966;Tormes;9705.936164;210.934;162.97;47;-0.119282032;0
472;40.63283281;-5.336848151;Tormes;14966.26087;217.172;148.176;169;-0.129282032;0
473;40.63162934;-5.339493063;Tormes;15110.4872;217.492;106.086;174;-0.129282032;0
474;40.63267593;-5.326362013;Tormes;14166.0046;217.054;151.273;155;-0.124282032;0
475;40.63604762;-5.289503631;Tormes;11707.76927;215.052;599.917;72;-0.127942286;0
476;40.63049276;-5.339704875;Tormes;15073.58218;217.766;108.644;175;-0.119282032;0
477;40.62984919;-5.341976948;Tormes;15219.11025;217.974;158.282;177;-0.119282032;0
478;40.63156025;-5.322189502;Tormes;13795.77115;217.293;311.024;156;-0.109282032;0
479;40.6292888;-5.325942643;Tormes;13964.54787;217.946;195.025;164;-0.115621778;0
480;40.62936518;-5.316902966;Tormes;13286.46481;217.743;396.217;138;-0.115621778;0
481;40.63373333;-5.2646139;Tormes;9911.59144;214.618;148.736;44;-0.117942286;0
482;40.63280777;-5.265499242;Tormes;9898.772403;214.942;99.242;42;-0.119282032;0
483;40.62196222;-5.344726384;Tormes;15099.91006;219.895;170.044;183;-0.125621778;0
484;40.62258146;-5.3379083;Tormes;14587.1856;219.769;104.066;187;-0.115621778;0
485;40.62099619;-5.346052844;Tormes;15167.55439;220.115;117.64;184;-0.116961524;0
486;40.61950865;-5.34952434;Tormes;15388.32916;220.459;245.642;186;-0.10830127;0
487;40.6233796;-5.303542945;Tormes;11976.85953;219.11;423.334;110;-0.115621778;0
488;40.6200171;-5.325711193;Tormes;13523.69409;220.336;583.335;178;-0.121961524;0
489;40.6233292;-5.291682143;Tormes;11092.58849;218.827;258.085;78;-0.115621778;0
490;40.61827345;-5.338266079;Tormes;14444.89221;220.798;122.634;183;-0.10830127;0
491;40.61866685;-5.332609987;Tormes;14011.53034;220.725;104.455;182;-0.11330127;0
492;40.6210825;-5.30230368;Tormes;11767.78005;219.726;649.879;106;-0.100621778;0
493;40.61580654;-5.342288982;Tormes;14675.96399;221.415;72.887;181;-0.116961524;0
494;40.61731509;-5.327888931;Tormes;13584.77163;221.055;311.048;180;-0.11330127;0
495;40.61685284;-5.327591171;Tormes;13543.02219;221.192;326.795;179;-0.121961524;0
496;40.62528497;-5.243860317;Tormes;7995.779044;215.935;531.103;36;-0.114282032;0
497;40.61578119;-5.33227898;Tormes;13874.45372;221.448;215.329;179;-0.11330127;0
498;40.61536392;-5.332923758;Tormes;13910.41833;221.54;190.602;179;-0.10830127;0
499;40.61680615;-5.383442729;Tormes;18041.30746;220.526;114.477;173;-0.116961524;0
500;40.61584653;-5.383223989;Tormes;17995.57203;220.744;182.963;174;-0.111961524;0
501;40.61560021;-5.382191107;Tormes;17904.06647;220.798;651.369;176;-0.121961524;0
502;40.61612385;-5.381354995;Tormes;17850.92157;220.745;151.158;175;-0.126961524;0
503;40.61256589;-5.380268909;Tormes;17662.03761;221.445;244.962;179;-0.126961524;0
504;40.62964592;-5.379107553;Tormes;18124.07755;218.002;243.786;160;-0.125621778;0
505;40.61216171;-5.377256832;Tormes;17403.88486;221.622;687.364;179;-0.116961524;0
506;40.62453464;-5.376983498;Tormes;17767.52104;219.076;273.801;175;-0.10830127;0
507;40.62463442;-5.376806532;Tormes;17756.8326;219.076;114.977;175;-0.10830127;0
508;40.61501247;-5.375583567;Tormes;17347.26673;221.07;193.812;179;-0.120621778;0
509;40.62154334;-5.376000424;Tormes;17585.82301;219.724;183.964;176;-0.10830127;0
510;40.61974968;-5.37493361;Tormes;17440.54692;220.115;267.448;180;-0.111961524;0
511;40.61577688;-5.374088624;Tormes;17247.96416;220.95;368.254;181;-0.111961524;0
512;40.62774984;-5.373889906;Tormes;17637.32336;218.442;154.964;171;-0.130621778;0
513;40.62230495;-5.372987308;Tormes;17368.86558;219.603;188.232;174;-0.10330127;0
514;40.61262242;-5.37217618;Tormes;17000.15726;221.652;140.473;180;-0.111961524;0
515;40.62685325;-5.373266286;Tormes;17554.07871;218.639;136.63;173;-0.130621778;0
516;40.61059167;-5.371698702;Tormes;16905.26096;222.071;241.953;181;-0.111961524;0
517;40.61165625;-5.370910374;Tormes;16869.54068;221.9;135.474;183;-0.111961524;0
518;40.62595673;-5.371802641;Tormes;17404.11584;218.84;252.707;174;-0.10830127;0
519;40.61332725;-5.36712392;Tormes;16607.36841;221.633;284.446;180;-0.111961524;0
520;40.63184897;-5.368491684;Tormes;17371.90512;217.576;152.471;165;-0.129282032;0
521;40.63004469;-5.367901185;Tormes;17252.05446;217.976;160.969;170;-0.129282032;0
522;40.63107279;-5.365677196;Tormes;17118.80843;217.73;172.468;169;-0.134282032;0
523;40.62459303;-5.364305512;Tormes;16755.65349;219.185;472.337;183;-0.125621778;0
524;40.61380444;-5.362384694;Tormes;16235.27524;221.628;816.419;180;-0.111961524;0
525;40.62109792;-5.362932196;Tormes;16518.93909;219.994;270.901;183;-0.111961524;0
526;40.62689988;-5.362047729;Tormes;16664.68599;218.701;179.467;178;-0.125621778;0
527;40.62366904;-5.361778865;Tormes;16519.8357;219.435;117.685;183;-0.120621778;0
528;40.62986588;-5.361019038;Tormes;16703.13359;218.041;105.547;172;-0.115621778;0
529;40.63181202;-5.360742604;Tormes;16763.21371;217.584;188.881;165;-0.124282032;0
530;40.62974957;-5.35998939;Tormes;16617.48939;218.037;300.043;173;-0.124282032;0
531;40.6221891;-5.359348917;Tormes;16271.29517;219.768;158.471;187;-0.116961524;0
532;40.62378241;-5.359450809;Tormes;16338.62873;219.44;172.468;183;-0.125621778;0
533;40.62335316;-5.3594079;Tormes;16319.09515;219.522;168.515;186;-0.116961524;0
534;40.62665535;-5.359412783;Tormes;16446.63007;218.782;193.964;177;-0.125621778;0
535;40.62661488;-5.358496981;Tormes;16372.65245;218.78;207.962;176;-0.125621778;0
536;40.61295409;-5.35710012;Tormes;15779.31789;221.897;120.478;184;-0.111961524;0
537;40.61660873;-5.356773203;Tormes;15869.4024;221.089;831.77;183;-0.116961524;0
538;40.62545826;-5.357105035;Tormes;16216.90115;219.028;78.486;181;-0.125621778;0
539;40.62015853;-5.3561682;Tormes;15943.31783;220.273;1061.31;186;-0.116961524;0
540;40.62325691;-5.354994734;Tormes;15964.33241;219.569;990.397;186;-0.116961524;0
541;40.62182714;-5.352549374;Tormes;15715.64844;219.906;238.35;186;-0.125621778;0
542;40.62464776;-5.352171191;Tormes;15794.70821;219.271;250.498;180;-0.125621778;0
543;40.61889139;-5.391751468;Zapardiel;18780.61691;219.948;149.105;166;-0.09830127;0
544;40.61198191;-5.389606542;Tormes;18414.52969;221.313;208.456;164;-0.111961524;0
545;40.6117483;-5.38876851;Tormes;18339.54988;221.372;208.773;168;-0.111961524;0
546;40.61819343;-5.389100636;Tormes;18543.77826;220.136;445.697;166;-0.106961524;0
547;40.61071617;-5.387933555;Tormes;18244.75239;221.594;145.97;170;-0.10330127;0
548;40.5975865;-5.395743344;Tormes;19051.53597;223.572;180.961;145;-0.116961524;0
549;40.59942319;-5.394005831;Tormes;18994.30142;223.357;270.942;148;-0.094641016;0
550;40.59017689;-5.391384362;Tormes;18408.74806;225;173.061;142;-0.10830127;0
551;40.58797301;-5.389681535;Tormes;18189.40946;225.462;262.868;139;-0.10830127;0
552;40.58592371;-5.389101645;Tormes;18067.3075;225.825;63.487;134;-0.099641016;0
553;40.59093236;-5.388741942;Tormes;18228.82939;225.054;64.486;152;-0.10830127;0
554;40.5840834;-5.388111549;Tormes;17921.85913;226.187;174.795;132;-0.099641016;0
555;40.59069215;-5.388564161;Tormes;18205.28834;225.096;51.989;152;-0.10830127;0
556;40.58726424;-5.38811544;Tormes;18038.04269;225.676;59.987;141;-0.10830127;0
557;40.59054373;-5.387879507;Tormes;18145.2528;225.152;46.99;153;-0.10830127;0
558;40.58522447;-5.386174759;Tormes;17807.75906;226.145;47.99;141;-0.089641016;0
559;40.58298942;-5.385527143;Tormes;17675.78056;226.528;86.982;135;-0.094641016;0
560;40.58967029;-5.384019461;Tormes;17805.34966;225.523;137.322;153;-0.094641016;0
561;40.59860891;-5.384377782;Tormes;18210.37178;223.921;134.069;156;-0.094641016;0
562;40.59052351;-5.383033659;Tormes;17761.51828;225.417;250.245;155;-0.094641016;0
563;40.59450034;-5.383197864;Tormes;17939.14472;224.717;123.827;156;-0.094641016;0
564;40.59328158;-5.377215647;Tormes;17419.70783;225.255;7015.279;158;-0.109641016;0
565;40.60764875;-5.378487374;Tormes;17389.98261;222.48;1298.038;177;-0.10830127;0
566;40.59796502;-5.376209083;Tormes;17550.01948;224.425;167.122;166;-0.109641016;0
567;40.58339377;-5.374999756;Tormes;16847.80761;227.159;264.304;142;-0.082320508;0
568;40.58382632;-5.37472315;Tormes;16841.9292;227.109;1272.175;144;-0.082320508;0
569;40.59790984;-5.375405695;Tormes;17485.59592;224.453;66.487;166;-0.109641016;0
570;40.5988854;-5.374230763;Tormes;16850.93757;224.325;246.661;166;-0.109641016;0
571;40.60923886;-5.371972514;Tormes;16892.19094;222.362;1197.93;182;-0.111961524;0
572;40.59264704;-5.370603869;Tormes;16877.08163;225.692;160.739;157;-0.099641016;0
573;40.60330378;-5.371206188;Tormes;16687.61262;223.583;200.461;173;-0.104641016;0
574;40.6022743;-5.370291233;Tormes;16589.56314;223.831;234.547;169;-0.104641016;0
575;40.60361337;-5.369958552;Tormes;16590.88476;223.546;112.822;178;-0.104641016;0
576;40.59025512;-5.368574782;Tormes;16615.18852;226.268;329.503;154;-0.090980762;0
577;40.57026339;-5.366650951;Tormes;15734.10653;230.074;108.48;94;-0.082320508;0
578;40.60361734;-5.369274351;Tormes;16534.22758;223.567;104.48;178;-0.104641016;0
579;40.6055656;-5.369164112;Tormes;16569.69543;223.205;114.478;181;-0.094641016;0
580;40.58086662;-5.366913827;Tormes;16108.79256;228.137;147.472;128;-0.090980762;0
581;40.59188321;-5.366844171;Tormes;16551.29413;226.035;140.973;156;-0.099641016;0
582;40.60520832;-5.367741955;Tormes;16443.65536;223.317;67.987;180;-0.094641016;0
583;40.59157532;-5.365988385;Tormes;16471.22657;226.138;416.422;156;-0.099641016;0
584;40.60319969;-5.366808739;Tormes;16320.48613;223.753;152.471;182;-0.104641016;0
585;40.59835955;-5.36450131;Tormes;16029.23649;224.824;186.36;165;-0.104641016;0
586;40.59343871;-5.363425314;Tormes;16356.91339;225.884;662.167;156;-0.099641016;0
587;40.59876293;-5.36370752;Tormes;15970.72246;224.773;151.471;167;-0.104641016;0
588;40.58575895;-5.362649526;Tormes;15962.00333;227.44;101.981;143;-0.085980762;0
589;40.58132462;-5.361973149;Tormes;15732.46845;228.356;69.987;132;-0.085980762;0
590;40.60664176;-5.360650856;Tormes;15893.32442;223.221;145.973;183;-0.10330127;0
591;40.59939141;-5.355642524;Tormes;15311.62831;224.902;1679.551;168;-0.109641016;0
592;40.5903177;-5.355130955;Tormes;15574.32508;226.888;158.971;148;-0.090980762;0
593;40.60868009;-5.353902677;Tormes;15393.27965;222.912;255.362;186;-0.10330127;0
594;40.60829217;-5.353043252;Tormes;15312.07179;223.008;156.144;185;-0.10830127;0
595;40.59703685;-5.351016009;Tormes;14879.49472;225.583;102.157;166;-0.099641016;0
596;40.61122893;-5.351896258;Tormes;15303.34323;222.368;76.789;186;-0.10330127;0
597;40.61163869;-5.351427837;Tormes;15277.63215;222.291;80.931;186;-0.111961524;0
598;40.60989304;-5.351190917;Tormes;15206.16745;222.707;97.289;185;-0.10830127;0
599;40.58838681;-5.349201308;Tormes;15028.60023;227.547;258.954;144;-0.090980762;0
600;40.6003716;-5.349821075;Tormes;14848.91899;224.894;100.07;173;-0.109641016;0
601;40.61072939;-5.350117681;Tormes;15143.42629;222.511;132.955;186;-0.10830127;0
602;40.58897429;-5.348295735;Tormes;14985.99877;227.464;129.022;145;-0.090980762;0
603;40.58005644;-5.347322067;Tormes;14522.46606;229.47;213.463;116;-0.077320508;0
604;40.60819917;-5.349551211;Tormes;15023.46566;223.098;125.716;185;-0.10830127;0
605;40.56836203;-5.344891911;Tormes;13904.87534;232.104;542.407;75;-0.053660254;0
606;40.58226917;-5.345796358;Tormes;14494.12614;229.063;96.483;122;-0.077320508;0
607;40.58263773;-5.343801356;Tormes;14353.95944;229.077;70.488;119;-0.077320508;0
608;40.60289034;-5.345014213;Tormes;14510.01588;224.418;212.794;176;-0.099641016;0
609;40.61181655;-5.342532845;Tormes;14561.03736;222.366;106.703;185;-0.116961524;0
